DPTO,MPIO,CODIGO_DE_LA_ARL,AÑO_DE_INFORME,MES_DE_INFORME,ACTIVEC,RELA_DEP,RELA_INDEP,PRESUACCIDETRASUCE,MUERTES_REPOR_AT,NUEVAPENSIOINVA_R_AT,NUEVAPENSIOINVA_R_EL,INCAPERMAPARCIAR_AT,INCAPERMAPARCIAR_EL
Cauca,PUERTO TEJADA,1423,2019,11,4454202,3,0,0,0,0,0,0,0
Boyacá,MONIQUIRÁ,1423,2019,11,3742102,0,0,0,0,0,0,0,0
Caquetá,PUERTO RICO,1423,2019,11,4524104,0,0,0,0,0,0,0,0
Cundinamarca,PUERTO SALGAR,1423,2019,11,1950001,3,0,0,0,0,0,0,0
Antioquia,GIRARDOTA,1423,2019,11,1751201,164,174,2,0,0,0,0,0
"Bogotá, D.C.","BOGOTÁ, D.C.",1423,2019,11,1651301,381,56,0,0,0,0,0,0
Boyacá,PAIPA,1423,2019,11,2749201,6,0,0,0,0,0,0,0
"Bogotá, D.C.","BOGOTÁ, D.C.",1423,2019,11,3181003,640,9,1,0,0,0,0,0
Santander,PIEDECUESTA,1423,2019,11,1523601,0,0,0,0,0,0,0,0
Cundinamarca,TOCANCIPÁ,1423,2019,11,3372001,0,1,0,0,0,0,0,0
Caldas,RIOSUCIO,1423,2019,11,2012301,55,0,0,0,0,0,0,0
Antioquia,ANDES,1423,2019,11,1701001,1,0,0,0,0,0,0,0
Cundinamarca,VILLETA,1423,2019,11,3011201,1,0,0,0,0,0,0,0
Tolima,HONDA,1423,2019,11,1950001,18,0,0,0,0,0,0,0
Casanare,TAURAMENA,1423,2019,11,4502001,0,0,0,0,0,0,0,0
"Archipiélago de San Andrés, Providencia y Santa Catalina",SAN ANDRÉS,1423,2019,11,1524601,12,0,0,0,0,0,0,0
Santander,SOCORRO,1423,2019,11,3410001,51,0,0,0,0,0,0,0
Cundinamarca,GACHANCIPÁ,1423,2019,11,3361901,0,1,0,0,0,0,0,0
Norte de Santander,CÚCUTA,1423,2019,11,1515401,8,0,0,0,0,0,0,0
La Guajira,MANAURE,1423,2019,11,4602201,0,0,0,0,0,0,0,0
La Guajira,MAICAO,1423,2019,11,1521901,52,0,0,0,0,0,0,0
Cesar,BOSCONIA,1423,2019,11,1751201,36,5,0,0,0,0,0,0
Cundinamarca,CHÍA,1423,2019,11,2012101,88,0,2,0,0,0,0,0
Bolívar,CARTAGENA,1423,2019,11,3252101,11,0,0,0,0,0,0,0
Huila,GIGANTE,1423,2019,11,3156101,4,0,0,0,0,0,0,0
Quindio,CIRCASIA,1423,2019,11,3153002,0,0,0,0,0,0,0,0
Córdoba,CERETÉ,1423,2019,11,5712201,0,0,0,0,0,0,0,0
La Guajira,RIOHACHA,1423,2019,11,3312001,0,0,0,0,0,0,0,0
Cundinamarca,FACATATIVÁ,1423,2019,11,2512101,12,0,0,0,0,0,0,0
Antioquia,SANTA ROSA DE OSOS,1423,2019,11,4502001,8,0,0,0,0,0,0,0
Magdalena,SANTA MARTA,1423,2019,11,2551301,93,0,1,0,0,0,0,0
Meta,SAN MARTÍN,1423,2019,11,5289103,1,0,0,0,0,0,0,0
Antioquia,RIONEGRO,1423,2019,11,3203001,5,0,0,0,0,0,0,0
Santander,LANDÁZURI,1423,2019,11,1014001,0,2,0,0,0,0,0,0
Huila,PALERMO,1423,2019,11,2013001,2,0,0,0,0,0,0,0
Cundinamarca,SIBATÉ,1423,2019,11,5742101,0,0,0,0,0,0,0,0
Cundinamarca,SOPÓ,1423,2019,11,1513501,3,0,0,0,0,0,0,0
Norte de Santander,CÚCUTA,1423,2019,11,2242901,0,0,0,0,0,0,0,0
Tolima,IBAGUÉ,1423,2019,11,1671301,2,0,0,0,0,0,0,0
Cundinamarca,FUNZA,1423,2019,11,4514102,19,0,0,0,0,0,0,0
Caquetá,FLORENCIA,1423,2019,11,3924902,4,0,0,0,0,0,0,0
Magdalena,SITIONUEVO,1423,2019,11,5749303,0,0,0,0,0,0,0,0
Quindio,ARMENIA,1423,2019,11,3158902,47,0,0,0,0,0,0,0
Antioquia,MEDELLÍN,1423,2019,11,3359901,0,0,0,0,0,0,0,0
Huila,GARZÓN,1423,2019,11,2011801,10,0,0,0,0,0,0,0
Boyacá,SAMACÁ,1423,2019,11,5742101,3,0,0,0,0,0,0,0
Boyacá,TUTAZÁ,1423,2019,11,1014001,0,2,0,0,0,0,0,0
La Guajira,MAICAO,1423,2019,11,1524301,10,0,0,0,0,0,0,0
Meta,EL CASTILLO,1423,2019,11,1751201,18,50,0,0,0,0,0,0
Nariño,PASTO,1423,2019,11,1515301,147,0,0,0,0,0,0,0
Caquetá,EL PAUJIL,1423,2019,11,5455901,0,0,0,0,0,0,0,0
Sucre,COROZAL,1423,2019,11,3924102,0,0,0,0,0,0,0,0
Atlántico,BARRANQUILLA,1423,2019,11,1741301,1,17,0,0,0,0,0,0
Boyacá,SOCHA,1423,2019,11,3505101,1,0,0,0,0,0,0,0
Huila,GIGANTE,1423,2019,11,1853201,3,1,0,0,0,0,0,0
Bolívar,CARTAGENA,1423,2019,11,4222002,0,0,0,0,0,0,0,0
Tolima,LÍBANO,1423,2019,11,2930301,17,0,0,0,0,0,0,0
Quindio,FILANDIA,1423,2019,11,2749901,1,0,0,0,0,0,0,0
Antioquia,MEDELLÍN,1423,2019,11,1751501,143,4,0,0,0,0,0,0
Nariño,PASTO,1423,2019,11,1660301,3,0,0,0,0,0,0,0
Casanare,YOPAL,1423,2019,11,4603901,53,0,0,0,0,0,0,0
Cundinamarca,COTA,1423,2019,11,2012301,42,0,0,0,0,0,0,0
Antioquia,ITAGUI,1423,2019,11,5454902,0,0,0,0,0,0,0,0
Cesar,VALLEDUPAR,1423,2019,11,1522201,6,0,0,0,0,0,0,0
Caldas,ANSERMA,1423,2019,11,1924201,0,0,0,0,0,0,0,0
Cesar,BECERRIL,1423,2019,11,3410001,7,0,0,0,0,0,0,0
Antioquia,RIONEGRO,1423,2019,11,1524101,5,0,0,0,0,0,0,0
Boyacá,TOTA,1423,2019,11,4602201,1,0,0,0,0,0,0,0
Tolima,PURIFICACIÓN,1423,2019,11,5453002,12,0,0,0,0,0,0,0
Cundinamarca,SESQUILÉ,1423,2019,11,1919901,5,1,1,0,0,0,0,0
Cauca,POPAYÁN,1423,2019,11,3331201,103,1,2,0,0,0,0,0
La Guajira,MAICAO,1423,2019,11,5203001,0,0,0,0,0,0,0,0
Boyacá,SOGAMOSO,1423,2019,11,3369401,0,0,0,0,0,0,0,0
Cundinamarca,SOACHA,1423,2019,11,1523401,3,0,0,0,0,0,0,0
Cundinamarca,FUNZA,1423,2019,11,3851401,0,0,0,0,0,0,0,0
Arauca,ARAUCA,1423,2019,11,4711102,3,0,0,0,0,0,0,0
Cundinamarca,GUADUAS,1423,2019,11,1552101,6,6,0,0,0,0,0,0
Cauca,PIENDAMÓ,1423,2019,11,2012101,0,0,0,0,0,0,0,0
Santander,FLORIDABLANCA,1423,2019,11,5149002,28,0,0,0,0,0,0,0
Valle del Cauca,CALI,1423,2019,11,2292701,7,0,0,0,0,0,0,0
Antioquia,CAREPA,1423,2019,11,1525101,3,0,0,0,0,0,0,0
Tolima,ESPINAL,1423,2019,11,1741401,0,0,0,0,0,0,0,0
"Bogotá, D.C.","BOGOTÁ, D.C.",1423,2019,11,1801101,6166,95,8,0,0,0,0,1
Norte de Santander,VILLA DEL ROSARIO,1423,2019,11,1513301,0,0,0,0,0,0,0,0
Huila,PITALITO,1423,2019,11,4524104,4,0,0,0,0,0,0,0
La Guajira,RIOHACHA,1423,2019,11,1522201,39,0,0,0,0,0,0,0
Córdoba,CERETÉ,1423,2019,11,1524101,1,0,0,0,0,0,0,0
Cesar,CHIRIGUANÁ,1423,2019,11,3505101,4,0,0,0,0,0,0,0
"Bogotá, D.C.","BOGOTÁ, D.C.",1423,2019,11,4292501,183,28,1,0,0,0,0,0
Valle del Cauca,CALI,1423,2019,11,5701001,1,0,0,0,0,0,0,0
Chocó,ISTMINA,1423,2019,11,1853101,0,0,0,0,0,0,0,0
Norte de Santander,OCAÑA,1423,2019,11,1924101,4,6,0,0,0,0,0,0
Cundinamarca,SUBACHOQUE,1423,2019,11,1924101,0,0,0,0,0,0,0,0
Cundinamarca,CHÍA,1423,2019,11,5742101,187,5,1,0,0,0,0,0
Risaralda,PEREIRA,1423,2019,11,1742101,62,1,0,0,0,0,0,0
Valle del Cauca,GUADALAJARA DE BUGA,1423,2019,11,5454101,2,0,0,0,0,0,0,0
Boyacá,SOGAMOSO,1423,2019,11,2012501,1,0,0,0,0,0,0,0
Magdalena,CIÉNAGA,1423,2019,11,1512501,3,0,0,0,0,0,0,0
Santander,PUERTO WILCHES,1423,2019,11,5273101,0,0,0,0,0,0,0,0
Vichada,SANTA ROSALÍA,1423,2019,11,1552101,0,0,0,0,0,0,0,0
Norte de Santander,TIBÚ,1423,2019,11,4011502,35,0,0,0,0,0,0,0
Caquetá,SAN VICENTE DEL CAGUÁN,1423,2019,11,1851201,3,0,0,0,0,0,0,0
Antioquia,EL CARMEN DE VIBORAL,1423,2019,11,1853101,15,0,0,0,0,0,0,0
La Guajira,RIOHACHA,1423,2019,11,1743001,16,1,0,0,0,0,0,0
Valle del Cauca,RIOFRÍO,1423,2019,11,1919901,1,0,0,0,0,0,0,0
Huila,PITALITO,1423,2019,11,1522501,21,1,0,0,0,0,0,0
Santander,MÁLAGA,1423,2019,11,1804301,54,0,0,0,0,0,0,0
Sucre,SANTIAGO DE TOLÚ,1423,2019,11,1521101,4,1,0,0,0,0,0,0
Valle del Cauca,SAN PEDRO,1423,2019,11,1751201,64,8,1,0,0,0,0,0
Chocó,EL CARMEN DE ATRATO,1423,2019,11,1521101,7,0,0,0,0,0,0,0
Córdoba,TIERRALTA,1423,2019,11,1515901,1,0,0,0,0,0,0,0
Córdoba,SAN PELAYO,1423,2019,11,1671501,0,0,0,0,0,0,0,0
Boyacá,MIRAFLORES,1423,2019,11,1513201,0,0,0,0,0,0,0,0
Cesar,SAN ALBERTO,1423,2019,11,1801101,29,4,0,0,0,0,0,0
Risaralda,DOSQUEBRADAS,1423,2019,11,1516301,1,0,0,0,0,0,0,0
Antioquia,CAUCASIA,1423,2019,11,2524102,2,0,0,0,0,0,0,0
Risaralda,DOSQUEBRADAS,1423,2019,11,4511302,0,0,0,0,0,0,0,0
Santander,SABANA DE TORRES,1423,2019,11,2011801,5,0,0,0,0,0,0,0
Antioquia,ENVIGADO,1423,2019,11,4514102,26,0,0,0,0,0,0,0
Cundinamarca,NOCAIMA,1423,2019,11,1950001,7,0,0,0,0,0,0,0
Antioquia,APARTADÓ,1423,2019,11,1853201,4,17,0,0,0,0,0,0
La Guajira,SAN JUAN DEL CESAR,1423,2019,11,2551201,11,0,0,0,0,0,0,0
Nariño,PASTO,1423,2019,11,1522101,39,2,0,0,0,0,0,0
Antioquia,BELMIRA,1423,2019,11,1521101,7,0,0,0,0,0,0,0
Cauca,CAJIBÍO,1423,2019,11,1804301,0,0,0,0,0,0,0,0
Putumayo,MOCOA,1423,2019,11,1513501,10,0,0,0,0,0,0,0
Tolima,IBAGUÉ,1423,2019,11,4191001,0,0,0,0,0,0,0,0
Cesar,VALLEDUPAR,1423,2019,11,1742101,23,10,0,0,0,0,0,0
Antioquia,EL SANTUARIO,1423,2019,11,1919901,2,0,0,0,0,0,0,0
Santander,SOCORRO,1423,2019,11,1851201,1,0,0,0,0,0,0,0
Huila,NEIVA,1423,2019,11,3552302,0,0,0,0,0,0,0,0
Sucre,SINCELEJO,1423,2019,11,3361102,6,0,0,0,0,0,0,0
Arauca,CRAVO NORTE,1423,2019,11,1741401,0,0,0,0,0,0,0,0
Santander,BARRANCABERMEJA,1423,2019,11,3209002,0,0,0,0,0,0,0,0
Huila,GIGANTE,1423,2019,11,2749901,0,0,0,0,0,0,0,0
"Bogotá, D.C.","BOGOTÁ, D.C.",1423,2019,11,5141201,0,0,0,0,0,0,0,0
Cundinamarca,PACHO,1423,2019,11,2523902,3,0,0,0,0,0,0,0
Sucre,COVEÑAS,1423,2019,11,5453002,0,0,0,0,0,0,0,0
Tolima,HONDA,1423,2019,11,1521101,1,0,0,0,0,0,0,0
Boyacá,JENESANO,1423,2019,11,1552101,3,0,0,0,0,0,0,0
Cundinamarca,MOSQUERA,1423,2019,11,1521101,10,0,0,0,0,0,0,0
Antioquia,MARINILLA,1423,2019,11,1741201,16,0,0,0,0,0,0,0
Chocó,QUIBDÓ,1423,2019,11,4602101,0,0,0,0,0,0,0,0
Santander,MÁLAGA,1423,2019,11,2012301,0,0,0,0,0,0,0,0
Bolívar,CARTAGENA,1423,2019,11,4524104,19,0,0,0,0,0,0,0
Córdoba,MONTERÍA,1423,2019,11,3515501,9,0,0,0,0,0,0,0
Sucre,BUENAVISTA,1423,2019,11,2012101,0,0,0,0,0,0,0,0
Valle del Cauca,CANDELARIA,1423,2019,11,1804201,14,0,0,0,0,0,0,0
Risaralda,PEREIRA,1423,2019,11,5281101,82,0,1,0,0,0,0,0
Risaralda,SANTA ROSA DE CABAL,1423,2019,11,1523901,14,0,0,0,0,0,0,0
Casanare,PAZ DE ARIPORO,1423,2019,11,3524101,9,0,0,0,0,0,0,0
Cauca,CALDONO,1423,2019,11,3154301,8,0,0,0,0,0,0,0
Boyacá,SUTATENZA,1423,2019,11,1751201,11,4,0,0,0,0,0,0
Cesar,LA JAGUA DE IBIRICO,1423,2019,11,2553001,2,0,0,0,0,0,0,0
Antioquia,ABEJORRAL,1423,2019,11,2514101,4,0,0,0,0,0,0,0
Sucre,SINCELEJO,1423,2019,11,5454101,1,0,0,0,0,0,0,0
Bolívar,MOMPÓS,1423,2019,11,1722001,0,0,0,0,0,0,0,0
Antioquia,MEDELLÍN,1423,2019,11,5289103,30,0,0,0,0,0,0,0
Antioquia,RIONEGRO,1423,2019,11,3251902,0,0,0,0,0,0,0,0
Valle del Cauca,CALI,1423,2019,11,3289902,86,17,0,0,0,0,0,0
Magdalena,SANTA MARTA,1423,2019,11,3552302,18,0,0,0,0,0,0,0
Antioquia,BELLO,1423,2019,11,3158902,2,0,0,0,0,0,0,0
Antioquia,MEDELLÍN,1423,2019,11,3343001,204,16,3,0,0,0,0,0
Norte de Santander,VILLA DEL ROSARIO,1423,2019,11,1523301,1,0,0,0,0,0,0,0
Caquetá,FLORENCIA,1423,2019,11,2517001,7,0,0,0,0,0,0,0
Magdalena,SANTA MARTA,1423,2019,11,1804601,83,0,0,0,0,0,0,0
Bolívar,CARTAGENA,1423,2019,11,1751101,0,2,0,0,0,0,0,0
Antioquia,BETULIA,1423,2019,11,1950001,1,0,0,0,0,0,0,0
Guaviare,SAN JOSÉ DEL GUAVIARE,1423,2019,11,5742201,2,0,0,0,0,0,0,0
Cauca,SILVIA,1423,2019,11,1851201,62,209,0,0,0,0,0,0
Magdalena,SANTA MARTA,1423,2019,11,4269301,11,0,0,0,0,0,0,0
Risaralda,SANTA ROSA DE CABAL,1423,2019,11,3159401,13,0,0,0,0,0,0,0
Antioquia,CÁCERES,1423,2019,11,1801101,0,0,0,0,0,0,0,0
Atlántico,BARRANQUILLA,1423,2019,11,1515301,51,0,0,0,0,0,0,0
Casanare,VILLANUEVA,1423,2019,11,2020101,0,0,0,0,0,0,0,0
Valle del Cauca,BUENAVENTURA,1423,2019,11,4402001,3,0,0,0,0,0,0,0
Cundinamarca,SUBACHOQUE,1423,2019,11,4604201,21,0,0,0,0,0,0,0
Antioquia,TURBO,1423,2019,11,1950001,4,0,0,0,0,0,0,0
Amazonas,LETICIA,1423,2019,11,2553001,0,1,0,0,0,0,0,0
Santander,EL PLAYÓN,1423,2019,11,2852001,2,0,0,0,0,0,0,0
Valle del Cauca,FLORIDA,1423,2019,11,1751201,0,4,0,0,0,0,0,0
Risaralda,PEREIRA,1423,2019,11,5454902,128,5,3,0,0,0,0,0
Huila,SAN AGUSTÍN,1423,2019,11,2930301,2,0,0,0,0,0,0,0
Santander,GIRÓN,1423,2019,11,2242401,0,0,0,0,0,0,0,0
Arauca,FORTUL,1423,2019,11,2012101,1,0,0,0,0,0,0,0
Caldas,RIOSUCIO,1423,2019,11,3289301,0,0,0,0,0,0,0,0
Vaupés,MITÚ,1423,2019,11,1671901,0,0,0,0,0,0,0,0
Atlántico,BARRANQUILLA,1423,2019,11,4603201,21,0,0,0,0,0,0,0
Arauca,SARAVENA,1423,2019,11,1521901,2,4,0,0,0,0,0,0
Atlántico,BARRANQUILLA,1423,2019,11,4604301,14,0,0,0,0,0,0,0
Chocó,QUIBDÓ,1423,2019,11,3505101,62,0,0,0,0,0,0,0
Santander,PALMAR,1423,2019,11,1751201,11,17,0,0,0,0,0,0
Cesar,VALLEDUPAR,1423,2019,11,3151102,95,0,0,0,0,0,0,0
Caldas,MANIZALES,1423,2019,11,1513201,10,0,0,0,0,0,0,0
Tolima,MARIQUITA,1423,2019,11,3851101,22,25,0,0,0,0,0,0
Antioquia,COPACABANA,1423,2019,11,2522302,37,0,0,0,0,0,0,0
Santander,PUERTO WILCHES,1423,2019,11,5451201,0,0,0,0,0,0,0,0
Santander,ENCISO,1423,2019,11,5453002,1,0,0,0,0,0,0,0
Cundinamarca,SUESCA,1423,2019,11,1802101,8,0,0,0,0,0,0,0
Cundinamarca,VILLETA,1423,2019,11,2930301,1,0,0,0,0,0,0,0
Meta,VILLAVICENCIO,1423,2019,11,1801201,30,0,0,0,0,0,0,0
Antioquia,RETIRO,1423,2019,11,4602101,0,0,0,0,0,0,0,0
Huila,YAGUARÁ,1423,2019,11,2011801,0,1,0,0,0,0,0,0
Caldas,MANIZALES,1423,2019,11,1659201,4,0,0,0,0,0,0,0
Guainía,INÍRIDA,1423,2019,11,1515901,3,0,0,0,0,0,0,0
Sucre,SINCELEJO,1423,2019,11,1526201,22,0,1,0,0,0,0,0
"Archipiélago de San Andrés, Providencia y Santa Catalina",PROVIDENCIA,1423,2019,11,1521101,11,0,0,0,0,0,0,0
Antioquia,CALDAS,1423,2019,11,1515301,7,0,0,0,0,0,0,0
Valle del Cauca,YUMBO,1423,2019,11,3552302,0,0,0,0,0,0,0,0
Antioquia,COPACABANA,1423,2019,11,1523401,9,0,0,0,0,0,0,0
Caldas,LA DORADA,1423,2019,11,1924201,1,0,0,0,0,0,0,0
Antioquia,ENVIGADO,1423,2019,11,4604301,0,0,0,0,0,0,0,0
Casanare,AGUAZUL,1423,2019,11,3851401,2,0,0,0,0,0,0,0
Cauca,MIRANDA,1423,2019,11,5141101,0,0,0,0,0,0,0,0
Risaralda,BELÉN DE UMBRÍA,1423,2019,11,1801101,14,0,0,0,0,0,0,0
Caldas,MANIZALES,1423,2019,11,2749501,1,0,0,0,0,0,0,0
Casanare,MONTERREY,1423,2019,11,5281101,6,0,0,0,0,0,0,0
Cundinamarca,SOACHA,1423,2019,11,2158901,5,0,0,0,0,0,0,0
Santander,LOS SANTOS,1423,2019,11,1751201,33,35,0,0,0,0,0,0
Norte de Santander,CÚCUTA,1423,2019,11,5269903,0,0,0,0,0,0,0,0
Cundinamarca,FUNZA,1423,2019,11,2523902,2,0,0,0,0,0,0,0
Caldas,ARANZAZU,1423,2019,11,1523601,0,0,0,0,0,0,0,0
Antioquia,EL CARMEN DE VIBORAL,1423,2019,11,3519002,8,0,0,0,0,0,0,0
Santander,FLORIDABLANCA,1423,2019,11,3642601,6,4,0,0,0,0,0,0
Bolívar,CARTAGENA,1423,2019,11,3269601,2,0,0,0,0,0,0,0
Tolima,IBAGUÉ,1423,2019,11,4293002,9,1,0,0,0,0,0,0
Cundinamarca,PAIME,1423,2019,11,1853201,0,0,0,0,0,0,0,0
"Archipiélago de San Andrés, Providencia y Santa Catalina",PROVIDENCIA,1423,2019,11,2523902,0,0,0,0,0,0,0,0
Vichada,PUERTO CARREÑO,1423,2019,11,2514101,14,0,0,0,0,0,0,0
Magdalena,EL BANCO,1423,2019,11,1950001,3,0,0,0,0,0,0,0
Cundinamarca,TOCANCIPÁ,1423,2019,11,1504001,0,0,0,0,0,0,0,0
Norte de Santander,PAMPLONA,1423,2019,11,2749901,27,0,0,0,0,0,0,0
Antioquia,MUTATÁ,1423,2019,11,1801101,6,0,0,0,0,0,0,0
Caquetá,EL DONCELLO,1423,2019,11,2524102,0,0,0,0,0,0,0,0
Cundinamarca,TOCANCIPÁ,1423,2019,11,3242402,4,0,0,0,0,0,0,0
Cundinamarca,ZIPAQUIRÁ,1423,2019,11,1804201,66,0,0,0,0,0,0,0
Tolima,NATAGAIMA,1423,2019,11,1919101,2,0,0,0,0,0,0,0
Cundinamarca,GIRARDOT,1423,2019,11,4515302,3,5,0,0,0,0,0,0
Cundinamarca,TOCANCIPÁ,1423,2019,11,1802201,14,0,0,0,0,0,0,0
Atlántico,GALAPA,1423,2019,11,1552101,0,0,0,0,0,0,0,0
Atlántico,SABANALARGA,1423,2019,11,1525201,2,0,0,0,0,0,0,0
Huila,ISNOS,1423,2019,11,4454901,16,0,0,0,0,0,0,0
Atlántico,BARRANQUILLA,1423,2019,11,1172001,1,0,0,0,0,0,0,0
Norte de Santander,OCAÑA,1423,2019,11,4604201,30,0,0,0,0,0,0,0
Magdalena,CIÉNAGA,1423,2019,11,5712201,4,0,0,0,0,0,0,0
Tolima,IBAGUÉ,1423,2019,11,1660101,9,0,0,0,0,0,0,0
Antioquia,RETIRO,1423,2019,11,1804201,0,0,0,0,0,0,0,0
Santander,PUENTE NACIONAL,1423,2019,11,1634001,4,0,0,0,0,0,0,0
Risaralda,APÍA,1423,2019,11,2749901,0,0,0,0,0,0,0,0
Caldas,ARANZAZU,1423,2019,11,3172001,5,0,0,0,0,0,0,0
Cesar,LA JAGUA DE IBIRICO,1423,2019,11,1523101,6,0,0,0,0,0,0,0
Meta,ACACÍAS,1423,2019,11,1522401,2,0,0,0,0,0,0,0
Boyacá,CHIQUINQUIRÁ,1423,2019,11,1523701,6,0,0,0,0,0,0,0
Cundinamarca,ZIPAQUIRÁ,1423,2019,11,3731002,0,0,0,0,0,0,0,0
Guainía,INÍRIDA,1423,2019,11,2553001,0,0,0,0,0,0,0,0
Casanare,TAURAMENA,1423,2019,11,5289203,0,0,0,0,0,0,0,0
Cundinamarca,ZIPAQUIRÁ,1423,2019,11,4641101,0,0,0,0,0,0,0,0
Huila,NEIVA,1423,2019,11,1659501,2,0,0,0,0,0,0,0
Antioquia,TARAZÁ,1423,2019,11,4524104,7,0,0,0,0,0,0,0
Valle del Cauca,CARTAGO,1423,2019,11,3851101,8,0,1,0,0,0,0,0
Tolima,HONDA,1423,2019,11,1524101,0,0,0,0,0,0,0,0
Antioquia,SAN LUIS,1423,2019,11,1853101,1,0,0,0,0,0,0,0
Huila,PITALITO,1423,2019,11,1522401,7,0,0,0,0,0,0,0
Córdoba,MONTERÍA,1423,2019,11,4641201,17,0,0,0,0,0,0,0
Huila,CAMPOALEGRE,1423,2019,11,5742101,0,0,0,0,0,0,0,0
Caldas,VILLAMARÍA,1423,2019,11,2749201,7,0,0,0,0,0,0,0
Cauca,CORINTO,1423,2019,11,3410001,24,19,1,0,0,0,0,0
Huila,GARZÓN,1423,2019,11,1515901,26,0,0,0,0,0,0,0
Magdalena,SANTA MARTA,1423,2019,11,5851501,25,0,0,0,0,0,0,0
Valle del Cauca,PRADERA,1423,2019,11,3369101,0,1,0,0,0,0,0,0
Cauca,PATÍA,1423,2019,11,5453002,23,0,1,0,0,0,0,0
Casanare,AGUAZUL,1423,2019,11,1751201,9,60,0,0,0,0,0,0
Nariño,IPIALES,1423,2019,11,1523301,66,0,0,0,0,0,0,0
Antioquia,GIRARDOTA,1423,2019,11,3361102,4,0,0,0,0,0,0,0
Meta,PUERTO GAITÁN,1423,2019,11,4602201,41,0,0,0,0,0,0,0
Caquetá,FLORENCIA,1423,2019,11,3158101,0,0,0,0,0,0,0,0
Magdalena,FUNDACIÓN,1423,2019,11,2930301,0,0,0,0,0,0,0,0
Meta,PUERTO GAITÁN,1423,2019,11,3505101,0,0,0,0,0,0,0,0
Antioquia,EL CARMEN DE VIBORAL,1423,2019,11,2712201,0,0,0,0,0,0,0,0
Antioquia,APARTADÓ,1423,2019,11,1525101,1,0,0,0,0,0,0,0
Norte de Santander,LOS PATIOS,1423,2019,11,4289903,2,0,0,0,0,0,0,0
Huila,NEIVA,1423,2019,11,3454101,0,0,0,0,0,0,0,0
Tolima,IBAGUÉ,1423,2019,11,4222002,2,0,0,0,0,0,0,0
Boyacá,SANTA MARÍA,1423,2019,11,4401001,0,0,0,0,0,0,0,0
Tolima,IBAGUÉ,1423,2019,11,1515301,17,0,0,0,0,0,0,0
Caldas,RISARALDA,1423,2019,11,3503001,0,0,0,0,0,0,0,0
Boyacá,BOAVITA,1423,2019,11,5742101,0,0,0,0,0,0,0,0
Antioquia,CALDAS,1423,2019,11,5517004,0,0,0,0,0,0,0,0
Bolívar,MAGANGUÉ,1423,2019,11,3524101,1,0,0,0,0,0,0,0
Santander,SAN GIL,1423,2019,11,1523101,9,0,0,0,0,0,0,0
Cesar,EL COPEY,1423,2019,11,3524101,3,0,0,0,0,0,0,0
Huila,NEIVA,1423,2019,11,1521101,379,2,1,0,0,0,0,0
Putumayo,PUERTO ASÍS,1423,2019,11,2013001,0,9,0,0,0,0,0,0
Antioquia,APARTADÓ,1423,2019,11,2749301,70,0,0,0,0,0,0,0
Meta,GRANADA,1423,2019,11,5453002,3,2,0,0,0,0,0,0
Antioquia,COPACABANA,1423,2019,11,2553001,0,0,0,0,0,0,0,0
Antioquia,GUARNE,1423,2019,11,3505101,3,0,0,0,0,0,0,0
Tolima,IBAGUÉ,1423,2019,11,3292101,5,2,0,0,0,0,0,0
Boyacá,SOCHA,1423,2019,11,3204001,0,0,0,0,0,0,0,0
Antioquia,CAUCASIA,1423,2019,11,2512701,0,0,0,0,0,0,0,0
Antioquia,SAN PEDRO DE LOS MILAGROS,1423,2019,11,1523601,0,0,0,0,0,0,0,0
Valle del Cauca,PALMIRA,1423,2019,11,3454101,2,0,0,0,0,0,0,0
Huila,GUADALUPE,1423,2019,11,1512201,0,0,0,0,0,0,0,0
Cundinamarca,COGUA,1423,2019,11,2552401,2,0,0,0,0,0,0,0
Casanare,AGUAZUL,1423,2019,11,2551101,27,0,0,0,0,0,0,0
Cesar,AGUSTÍN CODAZZI,1423,2019,11,3524101,4,0,0,0,0,0,0,0
Arauca,SARAVENA,1423,2019,11,1513601,0,0,0,0,0,0,0,0
Santander,SABANA DE TORRES,1423,2019,11,2512101,2,0,0,0,0,0,0,0
Casanare,PAZ DE ARIPORO,1423,2019,11,1851301,0,0,0,0,0,0,0,0
Cundinamarca,ARBELÁEZ,1423,2019,11,2011701,4,0,0,0,0,0,0,0
Bolívar,SANTA ROSA DEL SUR,1423,2019,11,2512101,6,0,0,0,0,0,0,0
Bolívar,MOMPÓS,1423,2019,11,4524104,0,0,0,0,0,0,0,0
La Guajira,HATO NUEVO,1423,2019,11,3505101,2,0,0,0,0,0,0,0
Risaralda,LA VIRGINIA,1423,2019,11,4603901,0,0,0,0,0,0,0,0
Magdalena,SANTA MARTA,1423,2019,11,1522201,1,0,0,0,0,0,0,0
Bolívar,TURBACO,1423,2019,11,3517002,2,0,0,0,0,0,0,0
Casanare,MANÍ,1423,2019,11,1523301,5,0,0,0,0,0,0,0
Cundinamarca,EL ROSAL,1423,2019,11,1751501,0,1,0,0,0,0,0,0
Huila,CAMPOALEGRE,1423,2019,11,2013001,0,0,0,0,0,0,0,0
Cesar,VALLEDUPAR,1423,2019,11,3321001,2,0,0,0,0,0,0,0
Antioquia,SANTO DOMINGO,1423,2019,11,2011901,0,0,0,0,0,0,0,0
Córdoba,LA APARTADA,1423,2019,11,1524101,2,0,0,0,0,0,0,0
